id	created_at	text
872106974766346000	6/6/2017 15:04	"b""@Gracie_Raw How? Please tell me how it's disappointing"""
871894186848661000	6/6/2017 0:59	b'@Gam3rJusta @NatsSquid @meltcakebite @Lassie_MP Please unfollow'
871879754684805000	6/6/2017 0:01	"b""Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supuppor\xe2\x80\xa6 https://t.co/vgvqHeVsE0"""
871859185608249000	6/5/2017 22:40	b'@youre_justben Awesome. Tell your friends they should look into supporting original content creators'
871857526857510000	6/5/2017 22:33	"b""@youre_justben We don't sell that"""
871853611558596000	6/5/2017 22:17	b'@saoirseorlaith Very good shirt'
871853366925832000	6/5/2017 22:16	"b""@granola_hoe @lildickytweets I don't see how that wouldn't be incredible"""
871793920115605000	6/5/2017 18:20	"b""@settern I'M WATCHING YAY"""
871787322387378000	6/5/2017 17:54	b'@maryjduran @JonahNRO everything ok bud?'
871779791430717000	6/5/2017 17:24	b'ICYMI: we now have designs for both dog moms AND dog dads \xf0\x9f\x90\xb6\n\nCheck em out: https://t.co/F2XkO0UlQC https://t.co/0WjqRfhYbn'
871772062305669000	6/5/2017 16:53	b'@goodwi6 @GoodDogsGame I would go as far as to say excellent boys'
871762521631449000	6/5/2017 16:15	b'This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs p\xe2\x80\xa6 https://t.co/NxsjNYcUBx'
871752247461466000	6/5/2017 15:35	b'@meow_jana @CatsRates not me. Ignore'
871543390286090000	6/5/2017 1:45	"b""@forest_fr1ends It's not easy to diverge from posting things you know make people happy, but sometimes real life ca\xe2\x80\xa6 https://t.co/A8y60guU58"""
871542492612751000	6/5/2017 1:41	b'@forest_fr1ends Good h*ckin shit'
871521111208583000	6/5/2017 0:16	"b""@Empowlr @chad_hancock Oh I'm certain about that"""
871516556781662000	6/4/2017 23:58	b'@cure_wishiwashi @chad_hancock NOT ALL OF THEM SARAH'
871516457569538000	6/4/2017 23:58	b'@ChristianMingel @chad_hancock IS HE JAMAICAN YOUR JAMAICAN ME NERVOUS I MISNATIONALIZED HIM'
871515927908634000	6/4/2017 23:56	"b""This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good wit\xe2\x80\xa6 https://t.co/1HZLp9TE6u"""
871475421338099000	6/4/2017 21:15	b'@stardustancient however they want to'
871474322648518000	6/4/2017 21:10	"b'If your dog is celebrating LGBTQ Pride Month by wearing rainbow or just being extra good, pls use #PrideMonthPuppo so we can find it! \xf0\x9f\x90\xb6\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88'"
871166179821445000	6/4/2017 0:46	"b""RT @dog_rates: This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/X\xe2\x80\xa6"""
871102520638267000	6/3/2017 20:33	b'Never doubt a doggo 14/10 https://t.co/AbBLh2FZCH'
871096126509862000	6/3/2017 20:07	"b""@shrikex0r @PaperFoxx @emily_marine tongue shows evidence of curling and there's clear intention here. Mlem it is"""
871079942095642000	6/3/2017 19:03	b'@_christopher @darth \xf0\x9f\x98\x94\xe2\x9d\xa4\xef\xb8\x8f'
871032628920680000	6/3/2017 15:55	"b""This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/1\xe2\x80\xa6 https://t.co/ESmXMT4AxF"""
871024683809943000	6/3/2017 15:24	b'@joeyylmao @ShopWeRateDogs @brant Already one on its way to Brant'
871024458672242000	6/3/2017 15:23	"b""@ShopWeRateDogs Now there's definitely something for all the dads out there \n\nhttps://t.co/s5ACVsGQ2w https://t.co/eQpTWP3h53"""
870998827335114000	6/3/2017 13:41	b'RT @DogSolutions: gotto have it: Deg Love Crisp Clear Juice #than kyou https://t.co/kpNZwmbPa9'
870998789359902000	6/3/2017 13:41	b'@annagardinerart @BenPWeeks Absolutely something we will announce. We understand that an increasing amount of our f\xe2\x80\xa6 https://t.co/91NJBGEK26'
870992649335046000	6/3/2017 13:16	"b""@BenPWeeks Yea I know it's awful, BUT our fulfillment company is soon opening a branch over there and that will eli\xe2\x80\xa6 https://t.co/2UwYltZ6HE"""
870856828854423000	6/3/2017 4:17	b'@Mrscrappy @JohnnyChompers Dogs have pawority but here it is :)\nhttps://t.co/7GvfnDYCqL'
870844231165911000	6/3/2017 3:26	b'RT @JohnnyChompers: Hi guys. \nNew hat. https://t.co/KdOeEv04pF'
870804317367881000	6/3/2017 0:48	"b""Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a\xe2\x80\xa6 https://t.co/oZ7H2eO79W"""
870750778880929000	6/2/2017 21:15	b'@Glinner Did I win?? Did I piss off the right people this time???'
870745958996471000	6/2/2017 20:56	b'@LetsBanEvrythng @ShopWeRateDogs I thought I got rid of you all'
870742366612795000	6/2/2017 20:42	"b'@SwiftNinjaFox I will never pointlessly dive into ""politics."" I\'ve done it 4 times. All very separate situations. It will never be the norm'"
870735498423226000	6/2/2017 20:14	"b""@gr8tale @ShopWeRateDogs What's really neat is that I'm not forcing you to \xf0\x9f\x98\x98"""
870730465237487000	6/2/2017 19:54	"b""@kimkuz @ShopWeRateDogs Well the way money works is that once it's transferred to me I can do what I'd like with it\xe2\x80\xa6 https://t.co/cN3djKdqdS"""
870729261778444000	6/2/2017 19:50	b'@BasedAskew_ @ShopWeRateDogs Yes'
870726314365509000	6/2/2017 19:38	b'@ComplicitOwl @ShopWeRateDogs &gt;10/10 is reserved for dogs'
870726059553148000	6/2/2017 19:37	"b""Our Father's Day collection is here!\n\nProbably something for all the dog loving dads out there idk\n\nShop Now \xf0\x9f\x90\x95:\xe2\x80\xa6 https://t.co/AgrrQjoKXU"""
870722065460068000	6/2/2017 19:21	b'@theganterbanter @MeganWood19 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
870707376793333000	6/2/2017 18:23	"b""@CuffyMeh it's what I'm here for"""
870660554460983000	6/2/2017 15:17	"b""Cody's worried he's going to miss a summertime full of outside zooms. Let's see if we can change that https://t.co/oDysHAGD2W"""
870656317836468000	6/2/2017 15:00	b'This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10\n\nHelp Cody here:\xe2\x80\xa6 https://t.co/EHTUbra0oP'
870644435419357000	6/2/2017 14:13	b'@KrisWilliams @chickenprincess @cbiemiller @icfasntw @ElaineAtwell @MeganWood19 My territory is whatever I want it to be'
870594523877003000	6/2/2017 10:54	"b""@bmkibler @graywolf @MeganWood19 I succumbed to the all the hate Brian and it won't happen again"""
870496544385925000	6/2/2017 4:25	"b""@Who_Me_Two you really didn't know how to type out the shrug so you attached a picture of it"""
870495406244876000	6/2/2017 4:20	b'@Webs1091 @karesf @icfasntw @ElaineAtwell @MeganWood19 maybe not when you have 24 followers'
870483329866489000	6/2/2017 3:32	"b""@Steve_Dangle Well I'm proud of Iggy"""
870483137318580000	6/2/2017 3:32	b'@klubbagaming https://t.co/o62GXlOWkl'
870380068144644000	6/1/2017 20:42	"b""@ParkerMolloy Parker don't ever let me apologize again"""
870376690828148000	6/1/2017 20:29	"b""@icfasntw @ElaineAtwell @MeganWood19 not even close to worth it. None of these issues are right or left, they're right or wrong"""
870374748634714000	6/1/2017 20:21	b'@suchwowmanynice @MeganWood19 I learned my lesson'
870374659245690000	6/1/2017 20:21	b'@graywolf @MeganWood19 Stick to fucking off'
870374049280663000	6/1/2017 20:18	b'This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental s\xe2\x80\xa6 https://t.co/6SWu4xkvDk'
870338865281847000	6/1/2017 17:58	b'@you_mad_19 https://t.co/kkqjs7Y3i9 baby'
870314363286167000	6/1/2017 16:21	"b""@NatsSquid @Swayzes_Ghost @KJarriel dude the hate was overwhelming and I'm pissed that I gave in. But live and learn I guess"""
870310793765687000	6/1/2017 16:07	b'@Swayzes_Ghost @KJarriel Tom we agree bud'
870308999962521000	6/1/2017 16:00	"b""This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop with\xe2\x80\xa6 https://t.co/LR0TT56LvT"""
870225574609989000	6/1/2017 10:28	b'@colesprouse Cole this is outrageous'
870077140431253000	6/1/2017 0:38	b'@wilw oh yes they are Wil'
870066693112045000	5/31/2017 23:57	b'@JaredParker Thank you'
870064923094679000	5/31/2017 23:50	b'@dynamicecstatic ...h*ck'
870064226622201000	5/31/2017 23:47	b'@dynamicecstatic Clifford is a communist?'
870063196459192000	5/31/2017 23:43	"b""Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenien\xe2\x80\xa6 https://t.co/pf6BEpgCfo"""
870048895669338000	5/31/2017 22:46	"b""@chrislhayes there were just so many of them. I got scared Christopher. Why didn't I just tell them to h*ck the h*ck off? \xf0\x9f\x98\x94"""
870047357911654000	5/31/2017 22:40	b'@chrislhayes Christopher can you handle my h*ck ups from now on'
869789104866766000	5/31/2017 5:34	b'@ShopWeRateDogs PUPDATE: half of all profits will be donated to @PPact'
869784779981549000	5/31/2017 5:17	"b""RT @megan_e_hayes: I'm screaming\n\n @dog_rates https://t.co/5yiBZ80W64"""
869777832670638000	5/31/2017 4:49	"b""I'm so sorry\n\nhttps://t.co/7GvfnDYCqL https://t.co/Myd6FM0nN4"""
869772420881756000	5/31/2017 4:27	"b'This is Dewey (pronounced ""covfefe""). He\'s having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D'"
869759472922763000	5/31/2017 3:36	"b""@ProductHunt Guys... we've already settled this"""
869757007083032000	5/31/2017 3:26	b'@__nicolio @w0wm1a Circumference is listed :)\nhttps://t.co/kYDxJyaMkN'
869756109749399000	5/31/2017 3:23	b'RT @w0wm1a: @dog_rates LOVVEEEE IT https://t.co/HDJIDAT7D8'
869704431172014000	5/30/2017 23:57	b'@kylepcampbell2 Just got confirmation that Stanley is actually signaling a right turn with his ears'
869703850315403000	5/30/2017 23:55	b'@burntim @kylepcampbell2 h*ck'
869702957897576000	5/30/2017 23:51	"b""Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave unti\xe2\x80\xa6 https://t.co/RjBqu7O8Yw"""
869642411512918000	5/30/2017 19:51	b'@DubTheMr @DubTheMrs \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
869642128745537000	5/30/2017 19:50	"b""RT @ConorBrown: I resent that @dog_rates is filed under 'Weird' on the @Twitter homepage. There is nothing weird about rating dogs. https:/\xe2\x80\xa6"""
869615182837886000	5/30/2017 18:03	b'RT @ProductHunt: \xe2\x80\x9cthe style that I developed on twitter is by far the most entertaining way to systematically objectify dogs\xe2\x80\x9d @dog_rates\xe2\x80\xa6'
869597039465836000	5/30/2017 16:51	b'@KristerR @jannamacpherson Pupper'
869596645499047000	5/30/2017 16:49	b'This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 1\xe2\x80\xa6 https://t.co/8UTtgmsPdl'
869573950803726000	5/30/2017 15:19	b'@TheGoodBoyNate @rachaeleasler https://t.co/kkqjs7Y3i9 :)'
869573857254006000	5/30/2017 15:18	"b""@wndergrl07 launching our Father's Day collection soon"""
869227993411051000	5/29/2017 16:24	b'This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 wou\xe2\x80\xa6 https://t.co/2lERR4Uoyt'
868975228684181000	5/28/2017 23:40	"b""Friendly reminder that they're good dogs, Brent\n\nShop Now: https://t.co/uPbojPc5lT https://t.co/q3HudIkG59"""
868880810878713000	5/28/2017 17:25	b'@darcayyy @Emily_Rose07 my goodness'
868880397819494000	5/28/2017 17:23	"b""This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF"""
868639477480148000	5/28/2017 1:26	b'RT @dog_rates: Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help\n\nhttps://\xe2\x80\xa6'
868622495443632000	5/28/2017 0:18	"b""Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM"""
868618529905430000	5/28/2017 0:02	b'@SvengaliPhantom \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
868552278524837000	5/27/2017 19:39	b'Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help\xe2\x80\xa6 https://t.co/0xI8JbHfLa'
868270235089911000	5/27/2017 0:58	"b""What's really great about dogs is that they're just so good"""
868240437194104000	5/26/2017 23:00	b'@brianwisti oh no'
868236409009709000	5/26/2017 22:44	b'@Phillies Please note that any and all ratings are unofficial unless confirmed by me'
868158892265553000	5/26/2017 17:36	"b""RT @lindseyc_r: Ahh it's here \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x90\xbe @dog_rates https://t.co/k0L4tPi0IY"""
867900495410671000	5/26/2017 0:29	"b'Unbelievable. We only rate dogs. Please don\'t send in non-canines like the ""I"" from Pixar\'s opening credits. Thank\xe2\x80\xa6 https://t.co/DI5BnH6c3G'"
867815490927960000	5/25/2017 18:51	"b""@Batwynn We couldn't fit that all on a hat :/"""
867774946302451000	5/25/2017 16:10	"b""Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa"""
867757051358871000	5/25/2017 14:59	b'@benadida perfectly fine both are me :)'
867480680128753000	5/24/2017 20:41	b'RT @darcyadelaide: MY SKIN IS CLEAR \nMY CROPS ARE GROWING \nATLAS IS HERE \nHIS TEEFS ARE SHOWING https://t.co/A7nyXZBf6i'
867459278248062000	5/24/2017 19:16	"b""@ChrissyCostanza @mcflipper @cameronhurley IT'S A PRETTY GOOD ONE CHRISSY"""
867421006826221000	5/24/2017 16:44	b'This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12\xe2\x80\xa6 https://t.co/nqhQ44KnQL'
867169986128859000	5/24/2017 0:06	b'@J_s_n33 @JordFerrell not now Jason'
867095770725482000	5/23/2017 19:11	b'@okuribi_ GOOD LUCK'
867088778787254000	5/23/2017 18:44	b'@kittycapitoo yes'
867088610960568000	5/23/2017 18:43	"b""RT @danacbell: There's a dog in my neighborhood who just sits on his balcony and judges people and he is my absolute favorite https://t.co/\xe2\x80\xa6"""
867072653475098000	5/23/2017 17:40	b'RT @rachaeleasler: these @dog_rates hats are 13/10 bean approved https://t.co/nRCdq4g9gG'
867051520902168000	5/23/2017 16:16	"b""Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. T\xe2\x80\xa6 https://t.co/Qk5Xvus2gJ"""
867045122118123000	5/23/2017 15:50	"b""@MaraWilson @Mobute @BillCorbett Aw they're still upset I didn't turn down the opportunity to speak about what I lo\xe2\x80\xa6 https://t.co/xRl6tvyffM"""
866816280283807000	5/23/2017 0:41	"b'RT @dog_rates: This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7T\xe2\x80\xa6'"
866815288033112000	5/23/2017 0:37	"b""I know I mention this video a lot, but it never fails to make me smile. 15 seconds to take your mind off the world. We'll be alright \xe2\x9d\xa4"""
866731480621481000	5/22/2017 19:04	b'@dwest9cubs were the points worth it David? Were they?'
866721644164853000	5/22/2017 18:25	"b""@JenniferChurch @aoifewhitexox That's the display name of the owner of the dog that we tag. We don't have control over it"""
866720821015977000	5/22/2017 18:22	b'@JenniferChurch @aoifewhitexox what about it?'
866720684873056000	5/22/2017 18:21	b'He was providing for his family 13/10 how dare you https://t.co/Q8mVwWN3f4'
866720372816834000	5/22/2017 18:20	b'@heathernewkirk @shmermaid https://t.co/D7mSyHhhLp'
866686824827068000	5/22/2017 16:06	"b""This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would pu\xe2\x80\xa6 https://t.co/PSJxrMtzCu"""
866454172710948000	5/22/2017 0:42	"b""@Blazefire84 @seraphene @mcflipper I'm impressed by the staggering number of immediate Trump parallels being made"""
866452067455553000	5/22/2017 0:34	"b'@darth @mcflipper He\'s like ""this might as well happen""'"
866451124978634000	5/22/2017 0:30	"b""@darth @mcflipper that's what I said Darth"""
866450705531457000	5/22/2017 0:28	"b'This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr'"
866432051255414000	5/21/2017 23:14	b'@trav_allen @shmermaid :)\nhttps://t.co/D7mSyHhhLp'
866430697183096000	5/21/2017 23:09	b'RT @shmermaid: a saga @dog_rates https://t.co/caou6oOeJy'
866334964761202000	5/21/2017 16:48	"b""This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c"""
866125280817053000	5/21/2017 2:55	"b""RT @ashlyntwerk: what even is the purpose of having Snapchat, if it isn't to follow @dog_rates .... https://t.co/sh5U6sKGYK"""
866094527597207000	5/21/2017 0:53	"b'RT @dog_rates: Here\'s a pupper before and after being asked ""who\'s a good girl?"" Unsure as h*ck. 12/10 hint hint it\'s you https://t.co/ORiK\xe2\x80\xa6'"
866036211441336000	5/20/2017 21:01	b'@filip_woj no way'
865993374666567000	5/20/2017 18:11	"b""@motolibrarian @ShopWeRateDogs which is why there's the option to leave it on all the time too :)"""
865992324073041000	5/20/2017 18:07	b'@motolibrarian @ShopWeRateDogs we figured the doggo would only be on board sometimes and the option to remove it would be good :)'
865974602970877000	5/20/2017 16:56	b'@MTZLER @matt___nelson tear it pup*'
865961397540315000	5/20/2017 16:04	b'Daisy has been adopted! The family who fostered her decided after only 3 days that her stay would be permanent. Wel\xe2\x80\xa6 https://t.co/SE9K2nAk9W'
865934902969200000	5/20/2017 14:19	b'@thetanmay \xe2\x9d\xa4'
865934738116227000	5/20/2017 14:18	b'@orzelc :)'
865769897749598000	5/20/2017 3:23	"b""It's Atlas' first birthday and he's celebrating on our snapchat!\n\nhttps://t.co/gJx2GpvhHq https://t.co/EaWStwLasc"""
865757101481701000	5/20/2017 2:32	b'RT @dog_feelings: the louder. i smack. my tail. against the floor. as i lay. on my side. the more. i love you'
865741849612431000	5/20/2017 1:31	b'@Lin_Manuel thank you for leaving us with this image'
865735075236896000	5/20/2017 1:05	"b""@couragehelpme I'm sad now"""
865718153858494000	5/19/2017 23:57	"b""Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 ext\xe2\x80\xa6 https://t.co/EzSWgvFLSD"""
865666784082378000	5/19/2017 20:33	b'@Mariners my goodness'
865566523213086000	5/19/2017 13:55	b'@neiltyson whoa there Ned'
865539142158909000	5/19/2017 12:06	b'RT @juliebowman_: she has two sides. @dog_rates https://t.co/UDyDi1sI20'
865387071002873000	5/19/2017 2:02	b'I hope a dog smiles at you tomorrow'
865359393868664000	5/19/2017 0:12	"b""This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a Ble\xe2\x80\xa6 https://t.co/SOuLinJPxm"""
865233969821908000	5/18/2017 15:53	"b""RT @dog_rates: Doggo On Board magnets are here!\n\nI'd drive much safer if I saw this on a nearby car. H*ckin 10 &amp; 2 \n\nShop Now: https://t.co\xe2\x80\xa6"""
865206902631878000	5/18/2017 14:06	b'@RealHughJackman pupular* by pupular demand'
865046301301501000	5/18/2017 3:28	b'@davecporter @babzyyb \xf0\x9f\x98\x82'
865045554639851000	5/18/2017 3:25	b'@jonahkeri @babzyyb We can discuss Nelly tomorrow Jonah'
865042373755195000	5/18/2017 3:12	b'@SparkNZ @tommy_ill All good! Thank you :)'
865024282887421000	5/18/2017 2:00	b'@captninsaneo @babzyyb yea........... i know'
865019024228438000	5/18/2017 1:39	b'@ZacharyMorine oh wow'
865012635145838000	5/18/2017 1:14	"b""@SparkNZ @tommy_ill That's just my thing. If you'd like my services please email me, if not, don't try to make it your own"""
865008753225093000	5/18/2017 0:58	b'@tommy_ill @SparkNZ ok what the h*ck Spark'
865006731092295000	5/18/2017 0:50	b'This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurcha\xe2\x80\xa6 https://t.co/PkOCMFCY5U'
864999067725701000	5/18/2017 0:20	"b""@ShopWeRateDogs You guys have to promise you won't speed up and try a drive-by petting if you see this magnet"""
864991834132676000	5/17/2017 23:51	b'@NavaronePage @ShopWeRateDogs patience'
864991597380993000	5/17/2017 23:50	"b""Doggo On Board magnets are here!\n\nI'd drive much safer if I saw this on a nearby car. H*ckin 10 &amp; 2 \n\nShop Now:\xe2\x80\xa6 https://t.co/pxgeSvW9YS"""
864928531771523000	5/17/2017 19:40	b'@DennysDiner Please watch your language Derek'
864895026731634000	5/17/2017 17:26	b'@Kay_Feldman My goodness Kay'
864881274888048000	5/17/2017 16:32	b'@darth @NickStaten_ DARTH WILL YOU LEAD THE SERVICE??'
864880857751973000	5/17/2017 16:30	b'@ionthrust this is the whole point of the Church of Dog'
864880694719377000	5/17/2017 16:30	b'@Maral_Jak90 @EAprilBeauty @NickStaten_ is this a real comment'
864880597310767000	5/17/2017 16:29	b'@redpolkadotbow \xe2\x9d\xa4\xf0\x9f\x98\xa2\xe2\x9d\xa4'
864875409124585000	5/17/2017 16:09	b'@TylerDoesntKnow Encouraged. More heaven points if you pet more'
864875140231946000	5/17/2017 16:07	b'@NickStaten_ If you want to join the Church of Dog we meet on Thursdays. The rules are you must bring a dog and pet\xe2\x80\xa6 https://t.co/ynAVzoVkzo'
864873206498414000	5/17/2017 16:00	"b""We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/\xe2\x80\xa6 https://t.co/0ryaeQJlsv"""
864873079884918000	5/17/2017 15:59	"b'@JonahNRO Breed Puppers, Ranked (revised for accuracy)\n\n1. them all'"
864834953099579000	5/17/2017 13:28	b'@broderick Ryan shhhhh'
864679384128598000	5/17/2017 3:10	b'@wilw I believe him tbh Wil'
864670901786333000	5/17/2017 2:36	b'@MichaelStahlke I was too frustrated after that to put thought into changing them'
864660279275204000	5/17/2017 1:54	"b'@MichaelStahlke Absolutely no harm in a scheme, Mitch'"
864659261464379000	5/17/2017 1:50	b'@CreweMartin HE DID HIS BEST MARTIN'
864658658747142000	5/17/2017 1:47	b'@CherylStrayed Take it back Cheryl'
864646309822779000	5/17/2017 0:58	b'@_stevendavidson ok'
864640322885869000	5/17/2017 0:34	b'@halsey whoa'
864532913366462000	5/16/2017 17:28	b'RT @makingthemarrow: This good boy just walked himself up and down the district line to be petted by everyone https://t.co/2QLxApjYKv'
864287631101890000	5/16/2017 1:13	"b""RT @Radders73: @dog_rates Daisy showing there's absolutely no shame in doin' a snooze.... https://t.co/EQjW6SAcGt"""
864279568663928000	5/16/2017 0:41	"b""This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anythin\xe2\x80\xa6 https://t.co/286ea8nY0m"""
864198364602273000	5/15/2017 19:18	b'@hmnt @camyd31 ...h*ck'
864197398364647000	5/15/2017 19:14	b'This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr'
864151607784726000	5/15/2017 16:12	"b'RT @megreenwell: i wrote my first @esquire feature, about how a college sophomore made @dog_rates the only good thing on twitter. https://t\xe2\x80\xa6'"
863962601826418000	5/15/2017 3:41	"b"".@onetailatatime Miguel has officially been adopted. Watch the whole video linked below if you'd like a good cry \xe2\x9d\xa4\xf0\x9f\x90\xb6\xe2\x80\xa6 https://t.co/jqBsR7Qe9f"""
863914388620808000	5/15/2017 0:30	b'@caitlinnoelle_ @maryrtaylor10 @Jen_Tab https://t.co/kkqjs7Y3i9 :)'
863908083143245000	5/15/2017 0:05	"b""@cherylbolen @Zac__Meyer I'm so mad I didn't make this connection"""
863907417377173000	5/15/2017 0:02	"b""This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*\xe2\x80\xa6 https://t.co/U6bao5cpeB"""
863887189704400000	5/14/2017 22:42	"b""@AmiWinehouse @DivaAthyn @BrianChurilla Ami I apologize for some of these comments. It's the biggest consequence of a large audience"""
863783567314309000	5/14/2017 15:50	"b""@DanielCermak_ We wouldn't continue to promote our store if it wasn't successful. Make sure you're not missing supe\xe2\x80\xa6 https://t.co/imOufM9Lam"""
863781312213262000	5/14/2017 15:41	b'@DanielCermak_ \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
863775880002371000	5/14/2017 15:19	"b""RT @Jen_Tab: When @dog_rates comes in clutch for Mother's Day. Blizzy counts as my son right? \xf0\x9f\x98\x85\xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x90\xb6 https://t.co/yOB2h4T5C1"""
863602876010164000	5/14/2017 3:52	b'@Pure_Trash__ @ShopWeRateDogs yes sir!\nhttps://t.co/kGm0zsJQJu'
863602620266676000	5/14/2017 3:51	"b""@watchdogsgame I'm excited for this friendship"""
863595519586832000	5/14/2017 3:23	b'@watchdogsgame hello I watch dogs too!'
863575128197799000	5/14/2017 2:02	"b""@jaketapper I don't understand stars what would you give it out of 10"""
863560940834484000	5/14/2017 1:05	b'@Rangers @Nationals @WKSideofNats @Cut4 @Lana I think we need to calm down until I can appraise these pups firsthand'
863553524071903000	5/14/2017 0:36	b'@brawdkastr \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4'
863553081350529000	5/14/2017 0:34	"b""This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop"""
863541457931706000	5/13/2017 23:48	b'@Rangers @MLB I dare you'
863539148568883000	5/13/2017 23:39	"b'@Rangers These are unofficial ratings of course, BUT... I agree with them'"
863535945416617000	5/13/2017 23:26	b'@jgheitantschi @GuitarManDan42 @matt___nelson :)\nhttps://t.co/AfRRooDlV4'
863529979665149000	5/13/2017 23:02	"b'RT @GuitarManDan42: Lucky is skeptical of new mug, but approves. @dog_rates @matt___nelson https://t.co/k7GKRqmoBr'"
863490562757971000	5/13/2017 20:26	b'@jontiemcv @thedogist \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4'
863480323358826000	5/13/2017 19:45	"b'Mother\'s Day Sale! \xf0\x9f\x90\xb6\n\nUse code ""DOGMOM"" for 10% Off\n\nLasts until tomorrow night! \xf0\x9f\x90\x95\n\nShop Now \xe2\x86\x92\xe2\x80\xa6 https://t.co/DNYbDmetu2'"
863471782782697000	5/13/2017 19:11	"b""RT @dog_rates: Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help \n\nhttps://\xe2\x80\xa6"""
863432100342583000	5/13/2017 16:33	"b""This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything\xe2\x80\xa6 https://t.co/8yDrJVW4V6"""
863427515083354000	5/13/2017 16:15	"b""@Jack_Septic_Eye I'd need a few more pics to polish a full analysis, but based on the good boy content above I'm leaning towards 12/10"""
863424875008073000	5/13/2017 16:05	"b'@Jack_Septic_Eye Jack, my goodness'"
863199723548749000	5/13/2017 1:10	"b""RT @dog_feelings: please. don't lint roll. my hair. off of you. that. was a gift"""
863178982874906000	5/12/2017 23:48	b'@wilw thank you for your support on this matter'
863178677441499000	5/12/2017 23:46	b'@barbitosfritos @dog_feelings Read the bio of that account out loud for me Joe'
863176796518440000	5/12/2017 23:39	"b'I think we should seriously consider the possibility that dogs are not only good, but great as well'"
863173357273047000	5/12/2017 23:25	b'@elijahdaniel good content'
